dt,WR_x,WR_y
10.06,1.14897,1.14897
10.07,1.13621,1.13621
10.08,1.12347,1.12347
10.09,1.11073,1.11073
10.1,1.09801,1.09801
10.11,1.0853,1.0853
10.12,1.0726,1.0726
10.13,1.05991,1.05991
10.14,1.04724,1.04724
10.15,1.03458,1.03458
10.16,1.02193,1.02193
10.17,1.00929,1.00929
10.18,0.996661,0.996661
10.19,0.984047,0.984047
10.2,0.971445,0.971445
10.21,0.958856,0.958856
10.22,0.946279,0.946279
10.23,0.933714,0.933714
10.24,0.921161,0.921161
10.25,0.908621,0.908621
10.26,0.896092,0.896092
10.27,0.883577,0.883577
10.28,0.871073,0.871073
10.29,0.858583,0.858583
10.3,0.846104,0.846104
10.31,0.833638,0.833638
10.32,0.821184,0.821184
10.33,0.808743,0.808743
10.34,0.796314,0.796314
10.35,0.783898,0.783898
10.36,0.771494,0.771494
10.37,0.759103,0.759103
10.38,0.746724,0.746724
10.39,0.734358,0.734358
10.4,0.722005,0.722005
10.41,0.709664,0.709664
10.42,0.697336,0.697336
10.43,0.68502,0.68502
10.44,0.672717,0.672717
10.45,0.660427,0.660427
10.46,0.648149,0.648149
10.47,0.635885,0.635885
10.48,0.623632,0.623632
10.49,0.611393,0.611393
10.5,0.599166,0.599166
10.51,0.586952,0.586952
10.52,0.574751,0.574751
10.53,0.562563,0.562563
10.54,0.550388,0.550388
10.55,0.538225,0.538225
10.56,0.526075,0.526075
10.57,0.513938,0.513938
10.58,0.501814,0.501814
10.59,0.489703,0.489703
10.6,0.477605,0.477605
10.61,0.46552,0.46552
10.62,0.453447,0.453447
10.63,0.441388,0.441388
10.64,0.429342,0.429342
10.65,0.417308,0.417308
10.66,0.405288,0.405288
10.67,0.39328,0.39328
10.68,0.381286,0.381286
10.69,0.369305,0.369305
10.7,0.357336,0.357336
10.71,0.345381,0.345381
10.72,0.333439,0.333439
10.73,0.32151,0.32151
10.74,0.309594,0.309594
10.75,0.297691,0.297691
10.76,0.285801,0.285801
10.77,0.273924,0.273924
10.78,0.262061,0.262061
10.79,0.250211,0.250211
10.8,0.238374,0.238374
10.81,0.22655,0.22655
10.82,0.214739,0.214739
10.83,0.202941,0.202941
10.84,0.191157,0.191157
10.85,0.179386,0.179386
10.86,0.167628,0.167628
10.87,0.155883,0.155883
10.88,0.144152,0.144152
10.89,0.132434,0.132434
10.9,0.120729,0.120729
10.91,0.109038,0.109038
10.92,0.0973596,0.0973596
10.93,0.0856948,0.0856948
10.94,0.0740432,0.0740432
10.95,0.062405,0.062405
10.96,0.0507801,0.0507801
10.97,0.0391686,0.0391686
10.98,0.0275704,0.0275704
10.99,0.0159856,0.0159856
11.0,0.00441415,0.00441415
11.01,-0.0071439,-0.0071439
11.02,-0.0186885,-0.0186885
11.03,-0.0302198,-0.0302198
11.04,-0.0417376,-0.0417376
11.05,-0.0532421,-0.0532421
11.06,-0.0647331,-0.0647331
11.07,-0.0762106,-0.0762106
11.08,-0.0876748,-0.0876748
11.09,-0.0991255,-0.0991255
11.1,-0.110563,-0.110563
11.11,-0.121986,-0.121986
11.12,-0.133397,-0.133397
11.13,-0.144794,-0.144794
11.14,-0.156177,-0.156177
11.15,-0.167547,-0.167547
11.16,-0.178903,-0.178903
11.17,-0.190246,-0.190246
11.18,-0.201575,-0.201575
11.19,-0.212891,-0.212891
11.2,-0.224193,-0.224193
11.21,-0.235482,-0.235482
11.22,-0.246758,-0.246758
11.23,-0.258019,-0.258019
11.24,-0.269267,-0.269267
11.25,-0.280502,-0.280502
11.26,-0.291723,-0.291723
11.27,-0.302931,-0.302931
11.28,-0.314125,-0.314125
11.29,-0.325305,-0.325305
11.3,-0.336472,-0.336472
11.31,-0.347625,-0.347625
11.32,-0.358765,-0.358765
11.33,-0.369891,-0.369891
11.34,-0.381004,-0.381004
11.35,-0.392103,-0.392103
11.36,-0.403188,-0.403188
11.37,-0.41426,-0.41426
11.38,-0.425318,-0.425318
11.39,-0.436362,-0.436362
11.4,-0.447393,-0.447393
11.41,-0.458411,-0.458411
11.42,-0.469415,-0.469415
11.43,-0.480405,-0.480405
11.44,-0.491381,-0.491381
11.45,-0.502344,-0.502344
11.46,-0.513294,-0.513294
11.47,-0.524229,-0.524229
11.48,-0.535151,-0.535151
11.49,-0.54606,-0.54606
11.5,-0.556955,-0.556955
11.51,-0.567836,-0.567836
11.52,-0.578703,-0.578703
11.53,-0.589557,-0.589557
11.54,-0.600398,-0.600398
11.55,-0.611224,-0.611224
11.56,-0.622037,-0.622037
11.57,-0.632837,-0.632837
11.58,-0.643623,-0.643623
11.59,-0.654395,-0.654395
11.6,-0.665153,-0.665153
11.61,-0.675898,-0.675898
11.62,-0.68663,-0.68663
11.63,-0.697347,-0.697347
11.64,-0.708051,-0.708051
11.65,-0.718742,-0.718742
11.66,-0.729419,-0.729419
11.67,-0.740082,-0.740082
11.68,-0.750731,-0.750731
11.69,-0.761367,-0.761367
11.7,-0.771989,-0.771989
11.71,-0.782598,-0.782598
11.72,-0.793193,-0.793193
11.73,-0.803775,-0.803775
11.74,-0.814343,-0.814343
11.75,-0.824897,-0.824897
11.76,-0.835437,-0.835437
11.77,-0.845964,-0.845964
11.78,-0.856478,-0.856478
11.79,-0.866978,-0.866978
11.8,-0.877464,-0.877464
11.81,-0.887936,-0.887936
11.82,-0.898396,-0.898396
11.83,-0.908841,-0.908841
11.84,-0.919273,-0.919273
11.85,-0.929691,-0.929691
11.86,-0.940096,-0.940096
11.87,-0.950487,-0.950487
11.88,-0.960864,-0.960864
11.89,-0.971228,-0.971228
11.9,-0.981579,-0.981579
11.91,-0.991916,-0.991916
11.92,-1.00224,-1.00224
11.93,-1.01255,-1.01255
11.94,-1.02285,-1.02285
11.95,-1.03313,-1.03313
11.96,-1.0434,-1.0434
11.97,-1.05365,-1.05365
11.98,-1.06389,-1.06389
11.99,-1.07412,-1.07412
12.0,-1.08434,-1.08434
12.01,-1.09454,-1.09454
12.02,-1.10473,-1.10473
12.03,-1.1149,-1.1149
12.04,-1.12506,-1.12506
12.05,-1.13521,-1.13521
12.06,-1.14535,-1.14535
12.07,-1.15547,-1.15547
12.08,-1.16557,-1.16557
12.09,-1.17567,-1.17567
12.1,-1.18575,-1.18575
12.11,-1.19581,-1.19581
12.12,-1.20587,-1.20587
12.13,-1.21591,-1.21591
12.14,-1.22593,-1.22593
12.15,-1.23595,-1.23595
12.16,-1.24595,-1.24595
12.17,-1.25593,-1.25593
12.18,-1.26591,-1.26591
12.19,-1.27587,-1.27587
12.2,-1.28581,-1.28581
12.21,-1.29574,-1.29574
12.22,-1.30566,-1.30566
12.23,-1.31557,-1.31557
12.24,-1.32546,-1.32546
12.25,-1.33534,-1.33534
12.26,-1.34521,-1.34521
12.27,-1.35506,-1.35506
12.28,-1.3649,-1.3649
12.29,-1.37473,-1.37473
12.3,-1.38454,-1.38454
12.31,-1.39434,-1.39434
12.32,-1.40413,-1.40413
12.33,-1.4139,-1.4139
12.34,-1.42366,-1.42366
12.35,-1.43341,-1.43341
12.36,-1.44314,-1.44314
12.37,-1.45286,-1.45286
12.38,-1.46257,-1.46257
12.39,-1.47226,-1.47226
12.4,-1.48194,-1.48194
12.41,-1.49161,-1.49161
12.42,-1.50126,-1.50126
12.43,-1.5109,-1.5109
12.44,-1.52053,-1.52053
12.45,-1.53015,-1.53015
12.46,-1.53975,-1.53975
12.47,-1.54934,-1.54934
12.48,-1.55891,-1.55891
12.49,-1.56847,-1.56847
12.5,-1.57802,-1.57802
12.51,-1.58756,-1.58756
12.52,-1.59708,-1.59708
12.53,-1.60659,-1.60659
12.54,-1.61609,-1.61609
12.55,-1.62558,-1.62558
12.56,-1.63505,-1.63505
12.57,-1.6445,-1.6445
12.58,-1.65395,-1.65395
12.59,-1.66338,-1.66338
12.6,-1.6728,-1.6728
12.61,-1.68221,-1.68221
12.62,-1.6916,-1.6916
12.63,-1.70098,-1.70098
12.64,-1.71035,-1.71035
12.65,-1.71971,-1.71971
12.66,-1.72905,-1.72905
12.67,-1.73838,-1.73838
12.68,-1.74769,-1.74769
12.69,-1.757,-1.757
12.7,-1.76629,-1.76629
12.71,-1.77556,-1.77556
12.72,-1.78483,-1.78483
12.73,-1.79408,-1.79408
12.74,-1.80332,-1.80332
12.75,-1.81255,-1.81255
12.76,-1.82176,-1.82176
12.77,-1.83096,-1.83096
12.78,-1.84015,-1.84015
12.79,-1.84933,-1.84933
12.8,-1.85849,-1.85849
12.81,-1.86764,-1.86764
12.82,-1.87678,-1.87678
12.83,-1.88591,-1.88591
12.84,-1.89502,-1.89502
12.85,-1.90412,-1.90412
12.86,-1.91321,-1.91321
12.87,-1.92228,-1.92228
12.88,-1.93135,-1.93135
12.89,-1.9404,-1.9404
12.9,-1.94943,-1.94943
12.91,-1.95846,-1.95846
12.92,-1.96747,-1.96747
12.93,-1.97647,-1.97647
12.94,-1.98546,-1.98546
12.95,-1.99444,-1.99444
12.96,-2.0034,-2.0034
12.97,-2.01235,-2.01235
12.98,-2.02129,-2.02129
12.99,-2.03022,-2.03022
13.0,-2.03913,-2.03913
13.01,-2.04803,-2.04803
13.02,-2.05692,-2.05692
13.03,-2.0658,-2.0658
13.04,-2.07466,-2.07466
13.05,-2.08351,-2.08351
13.06,-2.09235,-2.09235
13.07,-2.10118,-2.10118
13.08,-2.11,-2.11
13.09,-2.1188,-2.1188
13.1,-2.12759,-2.12759
13.11,-2.13637,-2.13637
13.12,-2.14514,-2.14514
13.13,-2.15389,-2.15389
13.14,-2.16264,-2.16264
13.15,-2.17137,-2.17137
13.16,-2.18009,-2.18009
13.17,-2.18879,-2.18879
13.18,-2.19749,-2.19749
13.19,-2.20617,-2.20617
13.2,-2.21484,-2.21484
13.21,-2.2235,-2.2235
13.22,-2.23215,-2.23215
13.23,-2.24079,-2.24079
13.24,-2.24941,-2.24941
13.25,-2.25802,-2.25802
13.26,-2.26662,-2.26662
13.27,-2.27521,-2.27521
13.28,-2.28379,-2.28379
13.29,-2.29235,-2.29235
13.3,-2.3009,-2.3009
13.31,-2.30944,-2.30944
13.32,-2.31797,-2.31797
13.33,-2.32649,-2.32649
13.34,-2.335,-2.335
13.35,-2.34349,-2.34349
13.36,-2.35197,-2.35197
13.37,-2.36044,-2.36044
13.38,-2.3689,-2.3689
13.39,-2.37735,-2.37735
13.4,-2.38579,-2.38579
13.41,-2.39421,-2.39421
13.42,-2.40263,-2.40263
13.43,-2.41103,-2.41103
13.44,-2.41942,-2.41942
13.45,-2.4278,-2.4278
13.46,-2.43617,-2.43617
13.47,-2.44452,-2.44452
13.48,-2.45287,-2.45287
13.49,-2.4612,-2.4612
13.5,-2.46952,-2.46952
13.51,-2.47783,-2.47783
13.52,-2.48613,-2.48613
13.53,-2.49442,-2.49442
13.54,-2.5027,-2.5027
13.55,-2.51096,-2.51096
13.56,-2.51922,-2.51922
13.57,-2.52746,-2.52746
13.58,-2.5357,-2.5357
13.59,-2.54392,-2.54392
13.6,-2.55213,-2.55213
13.61,-2.56033,-2.56033
13.62,-2.56852,-2.56852
13.63,-2.57669,-2.57669
13.64,-2.58486,-2.58486
13.65,-2.59301,-2.59301
13.66,-2.60116,-2.60116
13.67,-2.60929,-2.60929
13.68,-2.61741,-2.61741
13.69,-2.62553,-2.62553
13.7,-2.63363,-2.63363
13.71,-2.64172,-2.64172
13.72,-2.6498,-2.6498
13.73,-2.65786,-2.65786
13.74,-2.66592,-2.66592
13.75,-2.67397,-2.67397
13.76,-2.682,-2.682
13.77,-2.69003,-2.69003
13.78,-2.69805,-2.69805
13.79,-2.70605,-2.70605
13.8,-2.71404,-2.71404
13.81,-2.72203,-2.72203
13.82,-2.73,-2.73
13.83,-2.73796,-2.73796
13.84,-2.74591,-2.74591
13.85,-2.75385,-2.75385
13.86,-2.76178,-2.76178
13.87,-2.7697,-2.7697
13.88,-2.77761,-2.77761
13.89,-2.78551,-2.78551
13.9,-2.7934,-2.7934
13.91,-2.80128,-2.80128
13.92,-2.80915,-2.80915
13.93,-2.81701,-2.81701
13.94,-2.82486,-2.82486
13.95,-2.83269,-2.83269
13.96,-2.84052,-2.84052
13.97,-2.84834,-2.84834
13.98,-2.85614,-2.85614
13.99,-2.86394,-2.86394
14.0,-2.87173,-2.87173
14.01,-2.87951,-2.87951
14.02,-2.88727,-2.88727
14.03,-2.89503,-2.89503
14.04,-2.90278,-2.90278
14.05,-2.91051,-2.91051
14.06,-2.91824,-2.91824
14.07,-2.92596,-2.92596
14.08,-2.93366,-2.93366
14.09,-2.94136,-2.94136
14.1,-2.94905,-2.94905
14.11,-2.95673,-2.95673
14.12,-2.96439,-2.96439
14.13,-2.97205,-2.97205
14.14,-2.9797,-2.9797
14.15,-2.98734,-2.98734
14.16,-2.99497,-2.99497
14.17,-3.00259,-3.00259
14.18,-3.0102,-3.0102
14.19,-3.0178,-3.0178
14.2,-3.02539,-3.02539
14.21,-3.03297,-3.03297
14.22,-3.04054,-3.04054
14.23,-3.04811,-3.04811
14.24,-3.05566,-3.05566
14.25,-3.0632,-3.0632
14.26,-3.07074,-3.07074
14.27,-3.07826,-3.07826
14.28,-3.08578,-3.08578
14.29,-3.09328,-3.09328
14.3,-3.10078,-3.10078
14.31,-3.10827,-3.10827
14.32,-3.11575,-3.11575
14.33,-3.12322,-3.12322
14.34,-3.13068,-3.13068
14.35,-3.13813,-3.13813
14.36,-3.14557,-3.14557
14.37,-3.153,-3.153
14.38,-3.16042,-3.16042
14.39,-3.16784,-3.16784
14.4,-3.17525,-3.17525
14.41,-3.18264,-3.18264
14.42,-3.19003,-3.19003
14.43,-3.19741,-3.19741
14.44,-3.20478,-3.20478
14.45,-3.21214,-3.21214
14.46,-3.21949,-3.21949
14.47,-3.22684,-3.22684
14.48,-3.23417,-3.23417
14.49,-3.2415,-3.2415
14.5,-3.24882,-3.24882
14.51,-3.25612,-3.25612
14.52,-3.26342,-3.26342
14.53,-3.27072,-3.27072
14.54,-3.278,-3.278
14.55,-3.28527,-3.28527
14.56,-3.29254,-3.29254
14.57,-3.2998,-3.2998
14.58,-3.30705,-3.30705
14.59,-3.31429,-3.31429
14.6,-3.32152,-3.32152
14.61,-3.32874,-3.32874
14.62,-3.33596,-3.33596
14.63,-3.34317,-3.34317
14.64,-3.35037,-3.35037
14.65,-3.35756,-3.35756
14.66,-3.36474,-3.36474
14.67,-3.37191,-3.37191
14.68,-3.37908,-3.37908
14.69,-3.38624,-3.38624
14.7,-3.39339,-3.39339
14.71,-3.40053,-3.40053
14.72,-3.40766,-3.40766
14.73,-3.41479,-3.41479
14.74,-3.42191,-3.42191
14.75,-3.42902,-3.42902
14.76,-3.43612,-3.43612
14.77,-3.44321,-3.44321
14.78,-3.4503,-3.4503
14.79,-3.45738,-3.45738
14.8,-3.46445,-3.46445
14.81,-3.47151,-3.47151
14.82,-3.47857,-3.47857
14.83,-3.48561,-3.48561
14.84,-3.49265,-3.49265
14.85,-3.49969,-3.49969
14.86,-3.50671,-3.50671
14.87,-3.51373,-3.51373
14.88,-3.52074,-3.52074
14.89,-3.52774,-3.52774
14.9,-3.53473,-3.53473
14.91,-3.54172,-3.54172
14.92,-3.5487,-3.5487
14.93,-3.55567,-3.55567
14.94,-3.56264,-3.56264
14.95,-3.56959,-3.56959
14.96,-3.57654,-3.57654
14.97,-3.58349,-3.58349
14.98,-3.59042,-3.59042
14.99,-3.59735,-3.59735
15.0,-3.60427,-3.60427
15.01,-3.61119,-3.61119
15.02,-3.61809,-3.61809
15.03,-3.62499,-3.62499
15.04,-3.63189,-3.63189
15.05,-3.63877,-3.63877
15.06,-3.64565,-3.64565
15.07,-3.65252,-3.65252
15.08,-3.65939,-3.65939
15.09,-3.66625,-3.66625
15.1,-3.6731,-3.6731
15.11,-3.67994,-3.67994
15.12,-3.68678,-3.68678
15.13,-3.69361,-3.69361
15.14,-3.70043,-3.70043
15.15,-3.70725,-3.70725
15.16,-3.71406,-3.71406
15.17,-3.72086,-3.72086
15.18,-3.72766,-3.72766
15.19,-3.73445,-3.73445
15.2,-3.74124,-3.74124
15.21,-3.74801,-3.74801
15.22,-3.75479,-3.75479
15.23,-3.76155,-3.76155
15.24,-3.76831,-3.76831
15.25,-3.77506,-3.77506
15.26,-3.78181,-3.78181
15.27,-3.78855,-3.78855
15.28,-3.79528,-3.79528
15.29,-3.80201,-3.80201
15.3,-3.80873,-3.80873
15.31,-3.81544,-3.81544
15.32,-3.82215,-3.82215
15.33,-3.82885,-3.82885
15.34,-3.83555,-3.83555
15.35,-3.84224,-3.84224
15.36,-3.84892,-3.84892
15.37,-3.8556,-3.8556
15.38,-3.86227,-3.86227
15.39,-3.86893,-3.86893
15.4,-3.87559,-3.87559
15.41,-3.88225,-3.88225
15.42,-3.8889,-3.8889
15.43,-3.89554,-3.89554
15.44,-3.90217,-3.90217
15.45,-3.90881,-3.90881
15.46,-3.91543,-3.91543
15.47,-3.92205,-3.92205
15.48,-3.92866,-3.92866
15.49,-3.93527,-3.93527
15.5,-3.94187,-3.94187
15.51,-3.94847,-3.94847
15.52,-3.95506,-3.95506
15.53,-3.96165,-3.96165
15.54,-3.96823,-3.96823
15.55,-3.9748,-3.9748
15.56,-3.98137,-3.98137
15.57,-3.98794,-3.98794
15.58,-3.99449,-3.99449
15.59,-4.00105,-4.00105
15.6,-4.0076,-4.0076
15.61,-4.01414,-4.01414
15.62,-4.02068,-4.02068
15.63,-4.02721,-4.02721
15.64,-4.03373,-4.03373
15.65,-4.04026,-4.04026
15.66,-4.04677,-4.04677
15.67,-4.05329,-4.05329
15.68,-4.05979,-4.05979
15.69,-4.06629,-4.06629
15.7,-4.07279,-4.07279
15.71,-4.07928,-4.07928
15.72,-4.08577,-4.08577
15.73,-4.09225,-4.09225
15.74,-4.09873,-4.09873
15.75,-4.1052,-4.1052
15.76,-4.11167,-4.11167
15.77,-4.11813,-4.11813
15.78,-4.12459,-4.12459
15.79,-4.13105,-4.13105
15.8,-4.13749,-4.13749
15.81,-4.14394,-4.14394
15.82,-4.15038,-4.15038
15.83,-4.15681,-4.15681
15.84,-4.16324,-4.16324
15.85,-4.16967,-4.16967
15.86,-4.17609,-4.17609
15.87,-4.18251,-4.18251
15.88,-4.18892,-4.18892
15.89,-4.19533,-4.19533
15.9,-4.20173,-4.20173
15.91,-4.20813,-4.20813
15.92,-4.21453,-4.21453
15.93,-4.22092,-4.22092
15.94,-4.22731,-4.22731
15.95,-4.23369,-4.23369
15.96,-4.24007,-4.24007
15.97,-4.24644,-4.24644
15.98,-4.25281,-4.25281
15.99,-4.25918,-4.25918
16.0,-4.26554,-4.26554
16.01,-4.2719,-4.2719
16.02,-4.27826,-4.27826
16.03,-4.28461,-4.28461
16.04,-4.29095,-4.29095
16.05,-4.2973,-4.2973
16.06,-4.30364,-4.30364
16.07,-4.30997,-4.30997
16.08,-4.3163,-4.3163
16.09,-4.32263,-4.32263
16.1,-4.32895,-4.32895
16.11,-4.33527,-4.33527
16.12,-4.34159,-4.34159
16.13,-4.3479,-4.3479
16.14,-4.35421,-4.35421
16.15,-4.36052,-4.36052
16.16,-4.36682,-4.36682
16.17,-4.37312,-4.37312
16.18,-4.37941,-4.37941
16.19,-4.38571,-4.38571
16.2,-4.39199,-4.39199
16.21,-4.39828,-4.39828
16.22,-4.40456,-4.40456
16.23,-4.41084,-4.41084
16.24,-4.41711,-4.41711
16.25,-4.42339,-4.42339
16.26,-4.42965,-4.42965
16.27,-4.43592,-4.43592
16.28,-4.44218,-4.44218
16.29,-4.44844,-4.44844
16.3,-4.4547,-4.4547
16.31,-4.46095,-4.46095
16.32,-4.4672,-4.4672
16.33,-4.47345,-4.47345
16.34,-4.47969,-4.47969
16.35,-4.48593,-4.48593
16.36,-4.49217,-4.49217
16.37,-4.49841,-4.49841
16.38,-4.50464,-4.50464
16.39,-4.51087,-4.51087
16.4,-4.51709,-4.51709
16.41,-4.52332,-4.52332
16.42,-4.52954,-4.52954
16.43,-4.53576,-4.53576
16.44,-4.54197,-4.54197
16.45,-4.54819,-4.54819
16.46,-4.5544,-4.5544
16.47,-4.5606,-4.5606
16.48,-4.56681,-4.56681
16.49,-4.57301,-4.57301
16.5,-4.57921,-4.57921
16.51,-4.58541,-4.58541
16.52,-4.59161,-4.59161
16.53,-4.5978,-4.5978
16.54,-4.60399,-4.60399
16.55,-4.61018,-4.61018
16.56,-4.61636,-4.61636
16.57,-4.62255,-4.62255
16.58,-4.62873,-4.62873
16.59,-4.63491,-4.63491
16.6,-4.64109,-4.64109
16.61,-4.64726,-4.64726
16.62,-4.65343,-4.65343
16.63,-4.6596,-4.6596
16.64,-4.66577,-4.66577
16.65,-4.67194,-4.67194
16.66,-4.6781,-4.6781
16.67,-4.68426,-4.68426
16.68,-4.69042,-4.69042
16.69,-4.69658,-4.69658
16.7,-4.70274,-4.70274
16.71,-4.70889,-4.70889
16.72,-4.71505,-4.71505
16.73,-4.7212,-4.7212
16.74,-4.72735,-4.72735
16.75,-4.73349,-4.73349
16.76,-4.73964,-4.73964
16.77,-4.74578,-4.74578
16.78,-4.75193,-4.75193
16.79,-4.75807,-4.75807
16.8,-4.7642,-4.7642
16.81,-4.77034,-4.77034
16.82,-4.77648,-4.77648
16.83,-4.78261,-4.78261
16.84,-4.78874,-4.78874
16.85,-4.79488,-4.79488
16.86,-4.80101,-4.80101
16.87,-4.80713,-4.80713
16.88,-4.81326,-4.81326
16.89,-4.81939,-4.81939
16.9,-4.82551,-4.82551
16.91,-4.83163,-4.83163
16.92,-4.83775,-4.83775
16.93,-4.84387,-4.84387
16.94,-4.84999,-4.84999
16.95,-4.85611,-4.85611
16.96,-4.86223,-4.86223
16.97,-4.86834,-4.86834
16.98,-4.87446,-4.87446
16.99,-4.88057,-4.88057
17.0,-4.88668,-4.88668
17.01,-4.89279,-4.89279
17.02,-4.8989,-4.8989
17.03,-4.90501,-4.90501
17.04,-4.91112,-4.91112
17.05,-4.91723,-4.91723
17.06,-4.92333,-4.92333
17.07,-4.92944,-4.92944
17.08,-4.93554,-4.93554
17.09,-4.94164,-4.94164
17.1,-4.94775,-4.94775
17.11,-4.95385,-4.95385
17.12,-4.95995,-4.95995
17.13,-4.96605,-4.96605
17.14,-4.97215,-4.97215
17.15,-4.97825,-4.97825
17.16,-4.98435,-4.98435
17.17,-4.99044,-4.99044
17.18,-4.99654,-4.99654
17.19,-5.00264,-5.00264
17.2,-5.00873,-5.00873
17.21,-5.01483,-5.01483
17.22,-5.02092,-5.02092
17.23,-5.02702,-5.02702
17.24,-5.03311,-5.03311
17.25,-5.03921,-5.03921
17.26,-5.0453,-5.0453
17.27,-5.05139,-5.05139
17.28,-5.05748,-5.05748
17.29,-5.06358,-5.06358
17.3,-5.06967,-5.06967
17.31,-5.07576,-5.07576
17.32,-5.08185,-5.08185
17.33,-5.08794,-5.08794
17.34,-5.09403,-5.09403
17.35,-5.10012,-5.10012
17.36,-5.10621,-5.10621
17.37,-5.1123,-5.1123
17.38,-5.11839,-5.11839
17.39,-5.12448,-5.12448
17.4,-5.13057,-5.13057
17.41,-5.13666,-5.13666
17.42,-5.14275,-5.14275
17.43,-5.14884,-5.14884
17.44,-5.15493,-5.15493
17.45,-5.16102,-5.16102
17.46,-5.16711,-5.16711
17.47,-5.1732,-5.1732
17.48,-5.17929,-5.17929
17.49,-5.18538,-5.18538
17.5,-5.19148,-5.19148
17.51,-5.19757,-5.19757
17.52,-5.20366,-5.20366
17.53,-5.20975,-5.20975
17.54,-5.21584,-5.21584
17.55,-5.22193,-5.22193
17.56,-5.22802,-5.22802
17.57,-5.23412,-5.23412
17.58,-5.24021,-5.24021
17.59,-5.2463,-5.2463
17.6,-5.2524,-5.2524
17.61,-5.25849,-5.25849
17.62,-5.26459,-5.26459
17.63,-5.27068,-5.27068
17.64,-5.27678,-5.27678
17.65,-5.28287,-5.28287
17.66,-5.28897,-5.28897
17.67,-5.29507,-5.29507
17.68,-5.30117,-5.30117
17.69,-5.30726,-5.30726
17.7,-5.31336,-5.31336
17.71,-5.31946,-5.31946
17.72,-5.32556,-5.32556
17.73,-5.33166,-5.33166
17.74,-5.33777,-5.33777
17.75,-5.34387,-5.34387
17.76,-5.34997,-5.34997
17.77,-5.35608,-5.35608
17.78,-5.36218,-5.36218
17.79,-5.36829,-5.36829
17.8,-5.37439,-5.37439
17.81,-5.3805,-5.3805
17.82,-5.38661,-5.38661
17.83,-5.39272,-5.39272
17.84,-5.39883,-5.39883
17.85,-5.40494,-5.40494
17.86,-5.41105,-5.41105
17.87,-5.41716,-5.41716
17.88,-5.42328,-5.42328
17.89,-5.42939,-5.42939
17.9,-5.43551,-5.43551
17.91,-5.44163,-5.44163
17.92,-5.44774,-5.44774
17.93,-5.45386,-5.45386
17.94,-5.45998,-5.45998
17.95,-5.4661,-5.4661
17.96,-5.47223,-5.47223
17.97,-5.47835,-5.47835
17.98,-5.48448,-5.48448
17.99,-5.4906,-5.4906
18.0,-5.49673,-5.49673
18.01,-5.50286,-5.50286
18.02,-5.50899,-5.50899
18.03,-5.51512,-5.51512
18.04,-5.52125,-5.52125
18.05,-5.52739,-5.52739
18.06,-5.53352,-5.53352
18.07,-5.53966,-5.53966
18.08,-5.5458,-5.5458
18.09,-5.55194,-5.55194
18.1,-5.55808,-5.55808
18.11,-5.56422,-5.56422
18.12,-5.57036,-5.57036
18.13,-5.57651,-5.57651
18.14,-5.58265,-5.58265
18.15,-5.5888,-5.5888
18.16,-5.59495,-5.59495
18.17,-5.6011,-5.6011
18.18,-5.60726,-5.60726
18.19,-5.61341,-5.61341
18.2,-5.61957,-5.61957
18.21,-5.62572,-5.62572
18.22,-5.63188,-5.63188
18.23,-5.63804,-5.63804
18.24,-5.64421,-5.64421
18.25,-5.65037,-5.65037
18.26,-5.65654,-5.65654
18.27,-5.6627,-5.6627
18.28,-5.66887,-5.66887
18.29,-5.67504,-5.67504
18.3,-5.68122,-5.68122
18.31,-5.68739,-5.68739
18.32,-5.69357,-5.69357
18.33,-5.69975,-5.69975
18.34,-5.70593,-5.70593
18.35,-5.71211,-5.71211
18.36,-5.71829,-5.71829
18.37,-5.72448,-5.72448
18.38,-5.73066,-5.73066
18.39,-5.73685,-5.73685
18.4,-5.74305,-5.74305
18.41,-5.74924,-5.74924
18.42,-5.75543,-5.75543
18.43,-5.76163,-5.76163
18.44,-5.76783,-5.76783
18.45,-5.77403,-5.77403
18.46,-5.78023,-5.78023
18.47,-5.78644,-5.78644
18.48,-5.79264,-5.79264
18.49,-5.79885,-5.79885
18.5,-5.80506,-5.80506
18.51,-5.81128,-5.81128
18.52,-5.81749,-5.81749
18.53,-5.82371,-5.82371
18.54,-5.82993,-5.82993
18.55,-5.83615,-5.83615
18.56,-5.84237,-5.84237
18.57,-5.8486,-5.8486
18.58,-5.85483,-5.85483
18.59,-5.86106,-5.86106
18.6,-5.86729,-5.86729
18.61,-5.87352,-5.87352
18.62,-5.87976,-5.87976
18.63,-5.886,-5.886
18.64,-5.89224,-5.89224
18.65,-5.89848,-5.89848
18.66,-5.90473,-5.90473
18.67,-5.91098,-5.91098
18.68,-5.91723,-5.91723
18.69,-5.92348,-5.92348
18.7,-5.92973,-5.92973
18.71,-5.93599,-5.93599
18.72,-5.94225,-5.94225
18.73,-5.94851,-5.94851
18.74,-5.95477,-5.95477
18.75,-5.96104,-5.96104
18.76,-5.96731,-5.96731
18.77,-5.97358,-5.97358
18.78,-5.97985,-5.97985
18.79,-5.98613,-5.98613
18.8,-5.99241,-5.99241
18.81,-5.99869,-5.99869
18.82,-6.00497,-6.00497
18.83,-6.01126,-6.01126
18.84,-6.01754,-6.01754
18.85,-6.02383,-6.02383
18.86,-6.03013,-6.03013
18.87,-6.03642,-6.03642
18.88,-6.04272,-6.04272
18.89,-6.04902,-6.04902
