dt,WR_x,WR_y,U_dN
23.65,-9.2136,-9.2136,-9.21051
23.66,-9.21977,-9.21977,-9.21669
23.67,-9.22594,-9.22594,-9.22286
23.68,-9.2321,-9.2321,-9.22902
23.69,-9.23826,-9.23826,-9.23518
23.7,-9.2444,-9.2444,-9.24133
23.71,-9.25054,-9.25054,-9.24747
23.72,-9.25667,-9.25667,-9.25361
23.73,-9.26279,-9.26279,-9.25973
23.74,-9.26891,-9.26891,-9.26585
23.75,-9.27501,-9.27501,-9.27196
23.76,-9.28111,-9.28111,-9.27806
23.77,-9.2872,-9.2872,-9.28416
23.78,-9.29329,-9.29329,-9.29025
23.79,-9.29936,-9.29936,-9.29632
23.8,-9.30543,-9.30543,-9.30239
23.81,-9.31148,-9.31148,-9.30846
23.82,-9.31753,-9.31753,-9.31451
23.83,-9.32358,-9.32358,-9.32055
23.84,-9.32961,-9.32961,-9.32659
23.85,-9.33563,-9.33563,-9.33262
23.86,-9.34165,-9.34165,-9.33864
23.87,-9.34766,-9.34766,-9.34465
23.88,-9.35366,-9.35366,-9.35066
23.89,-9.35965,-9.35965,-9.35665
23.9,-9.36563,-9.36563,-9.36264
23.91,-9.3716,-9.3716,-9.36861
23.92,-9.37756,-9.37756,-9.37458
23.93,-9.38352,-9.38352,-9.38054
23.94,-9.38947,-9.38947,-9.38649
23.95,-9.3954,-9.3954,-9.39244
23.96,-9.40133,-9.40133,-9.39837
23.97,-9.40725,-9.40725,-9.40429
23.98,-9.41316,-9.41316,-9.41021
23.99,-9.41907,-9.41907,-9.41612
24.0,-9.42496,-9.42496,-9.42201
24.01,-9.43084,-9.43084,-9.4279
24.02,-9.43672,-9.43672,-9.43378
24.03,-9.44258,-9.44258,-9.43965
24.04,-9.44844,-9.44844,-9.44551
24.05,-9.45428,-9.45428,-9.45136
24.06,-9.46012,-9.46012,-9.4572
24.07,-9.46595,-9.46595,-9.46303
24.08,-9.47177,-9.47177,-9.46886
24.09,-9.47757,-9.47757,-9.47467
24.1,-9.48337,-9.48337,-9.48047
24.11,-9.48916,-9.48916,-9.48627
24.12,-9.49494,-9.49494,-9.49205
24.13,-9.50071,-9.50071,-9.49783
24.14,-9.50647,-9.50647,-9.50359
24.15,-9.51222,-9.51222,-9.50935
24.16,-9.51796,-9.51796,-9.51509
24.17,-9.52369,-9.52369,-9.52083
24.18,-9.52941,-9.52941,-9.52655
24.19,-9.53512,-9.53512,-9.53227
24.2,-9.54082,-9.54082,-9.53797
24.21,-9.54651,-9.54651,-9.54367
24.22,-9.55219,-9.55219,-9.54935
24.23,-9.55786,-9.55786,-9.55503
24.24,-9.56352,-9.56352,-9.56069
24.25,-9.56917,-9.56917,-9.56635
24.26,-9.57481,-9.57481,-9.57199
24.27,-9.58044,-9.58044,-9.57762
24.28,-9.58605,-9.58605,-9.58325
24.29,-9.59166,-9.59166,-9.58886
24.3,-9.59726,-9.59726,-9.59446
24.31,-9.60284,-9.60284,-9.60005
24.32,-9.60842,-9.60842,-9.60563
24.33,-9.61398,-9.61398,-9.6112
24.34,-9.61954,-9.61954,-9.61676
24.35,-9.62508,-9.62508,-9.62231
24.36,-9.63061,-9.63061,-9.62785
24.37,-9.63613,-9.63613,-9.63337
24.38,-9.64165,-9.64165,-9.63889
24.39,-9.64714,-9.64714,-9.64439
24.4,-9.65263,-9.65263,-9.64989
24.41,-9.65811,-9.65811,-9.65537
24.42,-9.66358,-9.66358,-9.66084
24.43,-9.66903,-9.66903,-9.6663
24.44,-9.67447,-9.67447,-9.67175
24.45,-9.67991,-9.67991,-9.67719
24.46,-9.68533,-9.68533,-9.68262
24.47,-9.69074,-9.69074,-9.68803
24.48,-9.69613,-9.69613,-9.69344
24.49,-9.70152,-9.70152,-9.69883
24.5,-9.7069,-9.7069,-9.70421
24.51,-9.71226,-9.71226,-9.70958
24.52,-9.71761,-9.71761,-9.71494
24.53,-9.72295,-9.72295,-9.72028
24.54,-9.72828,-9.72828,-9.72562
24.55,-9.7336,-9.7336,-9.73094
24.56,-9.7389,-9.7389,-9.73625
24.57,-9.74419,-9.74419,-9.74155
24.58,-9.74948,-9.74948,-9.74683
24.59,-9.75474,-9.75474,-9.75211
24.6,-9.76,-9.76,-9.75737
24.61,-9.76525,-9.76525,-9.76262
24.62,-9.77048,-9.77048,-9.76786
24.63,-9.7757,-9.7757,-9.77309
24.64,-9.78091,-9.78091,-9.7783
24.65,-9.7861,-9.7861,-9.7835
24.66,-9.79129,-9.79129,-9.78869
24.67,-9.79646,-9.79646,-9.79387
24.68,-9.80162,-9.80162,-9.79904
24.69,-9.80676,-9.80676,-9.80419
24.7,-9.8119,-9.8119,-9.80933
24.71,-9.81702,-9.81702,-9.81446
24.72,-9.82213,-9.82213,-9.81957
24.73,-9.82722,-9.82722,-9.82467
24.74,-9.8323,-9.8323,-9.82976
24.75,-9.83737,-9.83737,-9.83484
24.76,-9.84243,-9.84243,-9.8399
24.77,-9.84748,-9.84748,-9.84495
24.78,-9.85251,-9.85251,-9.84999
24.79,-9.85753,-9.85753,-9.85502
24.8,-9.86253,-9.86253,-9.86003
24.81,-9.86753,-9.86753,-9.86503
24.82,-9.8725,-9.8725,-9.87002
24.83,-9.87747,-9.87747,-9.87499
24.84,-9.88242,-9.88242,-9.87995
24.85,-9.88736,-9.88736,-9.88489
24.86,-9.89229,-9.89229,-9.88983
24.87,-9.8972,-9.8972,-9.89475
24.88,-9.9021,-9.9021,-9.89965
24.89,-9.90699,-9.90699,-9.90455
24.9,-9.91186,-9.91186,-9.90943
24.91,-9.91672,-9.91672,-9.91429
24.92,-9.92157,-9.92157,-9.91914
24.93,-9.9264,-9.9264,-9.92398
24.94,-9.93122,-9.93122,-9.92881
24.95,-9.93602,-9.93602,-9.93362
24.96,-9.94081,-9.94081,-9.93842
24.97,-9.94559,-9.94559,-9.9432
24.98,-9.95035,-9.95035,-9.94797
24.99,-9.9551,-9.9551,-9.95272
25.0,-9.95983,-9.95983,-9.95747
25.01,-9.96455,-9.96455,-9.96219
25.02,-9.96926,-9.96926,-9.96691
25.03,-9.97395,-9.97395,-9.97161
25.04,-9.97863,-9.97863,-9.97629
25.05,-9.98329,-9.98329,-9.98096
25.06,-9.98794,-9.98794,-9.98562
25.07,-9.99258,-9.99258,-9.99026
25.08,-9.9972,-9.9972,-9.99489
25.09,-10.0018,-10.0018,-9.9995
25.1,-10.0064,-10.0064,-10.0041
25.11,-10.011,-10.011,-10.0087
25.12,-10.0155,-10.0155,-10.0133
25.13,-10.0201,-10.0201,-10.0178
25.14,-10.0246,-10.0246,-10.0223
25.15,-10.0291,-10.0291,-10.0269
25.16,-10.0336,-10.0336,-10.0314
25.17,-10.0381,-10.0381,-10.0359
25.18,-10.0426,-10.0426,-10.0404
25.19,-10.0471,-10.0471,-10.0448
25.2,-10.0515,-10.0515,-10.0493
25.21,-10.0559,-10.0559,-10.0537
25.22,-10.0603,-10.0603,-10.0581
25.23,-10.0647,-10.0647,-10.0625
25.24,-10.0691,-10.0691,-10.0669
25.25,-10.0735,-10.0735,-10.0713
25.26,-10.0778,-10.0778,-10.0757
25.27,-10.0822,-10.0822,-10.08
25.28,-10.0865,-10.0865,-10.0843
25.29,-10.0908,-10.0908,-10.0887
25.3,-10.0951,-10.0951,-10.093
25.31,-10.0994,-10.0994,-10.0972
25.32,-10.1036,-10.1036,-10.1015
25.33,-10.1079,-10.1079,-10.1058
25.34,-10.1121,-10.1121,-10.11
25.35,-10.1163,-10.1163,-10.1142
25.36,-10.1205,-10.1205,-10.1184
25.37,-10.1247,-10.1247,-10.1226
25.38,-10.1289,-10.1289,-10.1268
25.39,-10.133,-10.133,-10.1309
25.4,-10.1371,-10.1371,-10.1351
25.41,-10.1413,-10.1413,-10.1392
25.42,-10.1454,-10.1454,-10.1433
25.43,-10.1494,-10.1494,-10.1474
25.44,-10.1535,-10.1535,-10.1515
25.45,-10.1576,-10.1576,-10.1555
25.46,-10.1616,-10.1616,-10.1596
25.47,-10.1656,-10.1656,-10.1636
25.48,-10.1696,-10.1696,-10.1676
25.49,-10.1736,-10.1736,-10.1716
25.5,-10.1776,-10.1776,-10.1756
25.51,-10.1815,-10.1815,-10.1796
25.52,-10.1855,-10.1855,-10.1835
25.53,-10.1894,-10.1894,-10.1874
25.54,-10.1933,-10.1933,-10.1913
25.55,-10.1972,-10.1972,-10.1952
25.56,-10.2011,-10.2011,-10.1991
25.57,-10.2049,-10.2049,-10.203
25.58,-10.2087,-10.2087,-10.2068
25.59,-10.2126,-10.2126,-10.2107
25.6,-10.2164,-10.2164,-10.2145
25.61,-10.2202,-10.2202,-10.2183
25.62,-10.2239,-10.2239,-10.222
25.63,-10.2277,-10.2277,-10.2258
25.64,-10.2314,-10.2314,-10.2295
25.65,-10.2351,-10.2351,-10.2333
25.66,-10.2388,-10.2388,-10.237
25.67,-10.2425,-10.2425,-10.2407
25.68,-10.2462,-10.2462,-10.2443
25.69,-10.2498,-10.2498,-10.248
25.7,-10.2534,-10.2534,-10.2516
25.71,-10.2571,-10.2571,-10.2553
25.72,-10.2607,-10.2607,-10.2589
25.73,-10.2642,-10.2642,-10.2624
25.74,-10.2678,-10.2678,-10.266
25.75,-10.2713,-10.2713,-10.2696
25.76,-10.2749,-10.2749,-10.2731
25.77,-10.2784,-10.2784,-10.2766
25.78,-10.2818,-10.2818,-10.2801
25.79,-10.2853,-10.2853,-10.2836
25.8,-10.2888,-10.2888,-10.287
25.81,-10.2922,-10.2922,-10.2905
25.82,-10.2956,-10.2956,-10.2939
25.83,-10.299,-10.299,-10.2973
25.84,-10.3024,-10.3024,-10.3007
25.85,-10.3058,-10.3058,-10.3041
25.86,-10.3091,-10.3091,-10.3074
25.87,-10.3124,-10.3124,-10.3108
25.88,-10.3157,-10.3157,-10.3141
25.89,-10.319,-10.319,-10.3174
25.9,-10.3223,-10.3223,-10.3207
25.91,-10.3256,-10.3256,-10.3239
25.92,-10.3288,-10.3288,-10.3272
25.93,-10.332,-10.332,-10.3304
25.94,-10.3352,-10.3352,-10.3336
25.95,-10.3384,-10.3384,-10.3368
25.96,-10.3415,-10.3415,-10.34
25.97,-10.3447,-10.3447,-10.3431
25.98,-10.3478,-10.3478,-10.3462
25.99,-10.3509,-10.3509,-10.3493
26.0,-10.354,-10.354,-10.3524
26.01,-10.357,-10.357,-10.3555
26.02,-10.3601,-10.3601,-10.3586
26.03,-10.3631,-10.3631,-10.3616
26.04,-10.3661,-10.3661,-10.3646
26.05,-10.3691,-10.3691,-10.3676
26.06,-10.3721,-10.3721,-10.3706
26.07,-10.375,-10.375,-10.3736
26.08,-10.378,-10.378,-10.3765
26.09,-10.3809,-10.3809,-10.3794
26.1,-10.3838,-10.3838,-10.3823
26.11,-10.3866,-10.3866,-10.3852
26.12,-10.3895,-10.3895,-10.3881
26.13,-10.3923,-10.3923,-10.3909
26.14,-10.3951,-10.3951,-10.3937
26.15,-10.3979,-10.3979,-10.3965
26.16,-10.4007,-10.4007,-10.3993
26.17,-10.4035,-10.4035,-10.4021
26.18,-10.4062,-10.4062,-10.4048
26.19,-10.4089,-10.4089,-10.4076
26.2,-10.4116,-10.4116,-10.4103
26.21,-10.4143,-10.4143,-10.4129
26.22,-10.4169,-10.4169,-10.4156
26.23,-10.4196,-10.4196,-10.4183
26.24,-10.4222,-10.4222,-10.4209
26.25,-10.4248,-10.4248,-10.4235
26.26,-10.4274,-10.4274,-10.4261
26.27,-10.4299,-10.4299,-10.4286
26.28,-10.4325,-10.4325,-10.4312
26.29,-10.435,-10.435,-10.4337
26.3,-10.4375,-10.4375,-10.4362
26.31,-10.4399,-10.4399,-10.4387
26.32,-10.4424,-10.4424,-10.4412
26.33,-10.4448,-10.4448,-10.4436
26.34,-10.4472,-10.4472,-10.446
26.35,-10.4496,-10.4496,-10.4484
26.36,-10.452,-10.452,-10.4508
26.37,-10.4544,-10.4544,-10.4532
26.38,-10.4567,-10.4567,-10.4555
26.39,-10.459,-10.459,-10.4578
26.4,-10.4613,-10.4613,-10.4601
26.41,-10.4635,-10.4635,-10.4624
26.42,-10.4658,-10.4658,-10.4647
26.43,-10.468,-10.468,-10.4669
26.44,-10.4702,-10.4702,-10.4691
26.45,-10.4724,-10.4724,-10.4713
26.46,-10.4746,-10.4746,-10.4735
26.47,-10.4767,-10.4767,-10.4756
26.48,-10.4788,-10.4788,-10.4778
26.49,-10.4809,-10.4809,-10.4799
26.5,-10.483,-10.483,-10.482
26.51,-10.4851,-10.4851,-10.4841
26.52,-10.4871,-10.4871,-10.4861
26.53,-10.4891,-10.4891,-10.4881
26.54,-10.4911,-10.4911,-10.4901
26.55,-10.4931,-10.4931,-10.4921
26.56,-10.4951,-10.4951,-10.4941
26.57,-10.497,-10.497,-10.496
26.58,-10.4989,-10.4989,-10.4979
26.59,-10.5008,-10.5008,-10.4998
26.6,-10.5026,-10.5026,-10.5017
26.61,-10.5045,-10.5045,-10.5036
26.62,-10.5063,-10.5063,-10.5054
26.63,-10.5081,-10.5081,-10.5072
26.64,-10.5099,-10.5099,-10.509
26.65,-10.5116,-10.5116,-10.5108
26.66,-10.5134,-10.5134,-10.5125
26.67,-10.5151,-10.5151,-10.5142
26.68,-10.5168,-10.5168,-10.5159
26.69,-10.5184,-10.5184,-10.5176
26.7,-10.5201,-10.5201,-10.5193
26.71,-10.5217,-10.5217,-10.5209
26.72,-10.5233,-10.5233,-10.5225
26.73,-10.5249,-10.5249,-10.5241
26.74,-10.5265,-10.5265,-10.5257
26.75,-10.528,-10.528,-10.5272
26.76,-10.5295,-10.5295,-10.5288
26.77,-10.531,-10.531,-10.5303
26.78,-10.5325,-10.5325,-10.5317
26.79,-10.5339,-10.5339,-10.5332
26.8,-10.5353,-10.5353,-10.5346
26.81,-10.5367,-10.5367,-10.536
26.82,-10.5381,-10.5381,-10.5374
26.83,-10.5395,-10.5395,-10.5388
26.84,-10.5408,-10.5408,-10.5401
26.85,-10.5421,-10.5421,-10.5415
26.86,-10.5434,-10.5434,-10.5428
26.87,-10.5447,-10.5447,-10.544
26.88,-10.5459,-10.5459,-10.5453
26.89,-10.5471,-10.5471,-10.5465
26.9,-10.5483,-10.5483,-10.5477
26.91,-10.5495,-10.5495,-10.5489
26.92,-10.5507,-10.5507,-10.5501
26.93,-10.5518,-10.5518,-10.5512
26.94,-10.5529,-10.5529,-10.5523
26.95,-10.554,-10.554,-10.5534
26.96,-10.555,-10.555,-10.5545
26.97,-10.5561,-10.5561,-10.5555
26.98,-10.5571,-10.5571,-10.5566
26.99,-10.5581,-10.5581,-10.5576
27.0,-10.559,-10.559,-10.5585
27.01,-10.56,-10.56,-10.5595
27.02,-10.5609,-10.5609,-10.5604
27.03,-10.5618,-10.5618,-10.5613
27.04,-10.5627,-10.5627,-10.5622
27.05,-10.5635,-10.5635,-10.5631
27.06,-10.5643,-10.5643,-10.5639
27.07,-10.5651,-10.5651,-10.5647
27.08,-10.5659,-10.5659,-10.5655
27.09,-10.5667,-10.5667,-10.5663
27.1,-10.5674,-10.5674,-10.567
27.11,-10.5681,-10.5681,-10.5678
27.12,-10.5688,-10.5688,-10.5684
27.13,-10.5694,-10.5694,-10.5691
27.14,-10.5701,-10.5701,-10.5698
27.15,-10.5707,-10.5707,-10.5704
27.16,-10.5713,-10.5713,-10.571
27.17,-10.5718,-10.5718,-10.5716
27.18,-10.5724,-10.5724,-10.5721
27.19,-10.5729,-10.5729,-10.5726
27.2,-10.5734,-10.5734,-10.5732
27.21,-10.5739,-10.5739,-10.5736
27.22,-10.5743,-10.5743,-10.5741
27.23,-10.5747,-10.5747,-10.5745
27.24,-10.5751,-10.5751,-10.5749
27.25,-10.5755,-10.5755,-10.5753
27.26,-10.5758,-10.5758,-10.5757
27.27,-10.5762,-10.5762,-10.576
27.28,-10.5765,-10.5765,-10.5763
27.29,-10.5767,-10.5767,-10.5766
27.3,-10.577,-10.577,-10.5769
27.31,-10.5772,-10.5772,-10.5771
27.32,-10.5774,-10.5774,-10.5773
27.33,-10.5776,-10.5776,-10.5775
27.34,-10.5777,-10.5777,-10.5777
27.35,-10.5779,-10.5779,-10.5778
27.36,-10.578,-10.578,-10.5779
27.37,-10.578,-10.578,-10.578
27.38,-10.5781,-10.5781,-10.5781
27.39,-10.5781,-10.5781,-10.5781
27.4,-10.5781,-10.5781,-10.5781
27.41,-10.5781,-10.5781,-10.5781
27.42,-10.5781,-10.5781,-10.5781
27.43,-10.578,-10.578,-10.578
27.44,-10.5779,-10.5779,-10.5779
27.45,-10.5778,-10.5778,-10.5778
27.46,-10.5776,-10.5776,-10.5777
27.47,-10.5774,-10.5774,-10.5775
27.48,-10.5773,-10.5773,-10.5773
27.49,-10.577,-10.577,-10.5771
27.5,-10.5768,-10.5768,-10.5769
27.51,-10.5765,-10.5765,-10.5766
27.52,-10.5762,-10.5762,-10.5764
27.53,-10.5759,-10.5759,-10.5761
27.54,-10.5755,-10.5755,-10.5757
27.55,-10.5752,-10.5752,-10.5754
27.56,-10.5748,-10.5748,-10.575
27.57,-10.5743,-10.5743,-10.5746
27.58,-10.5739,-10.5739,-10.5741
27.59,-10.5734,-10.5734,-10.5737
27.6,-10.5729,-10.5729,-10.5732
27.61,-10.5724,-10.5724,-10.5727
27.62,-10.5718,-10.5718,-10.5721
27.63,-10.5713,-10.5713,-10.5716
27.64,-10.5707,-10.5707,-10.571
27.65,-10.57,-10.57,-10.5704
27.66,-10.5694,-10.5694,-10.5697
27.67,-10.5687,-10.5687,-10.569
27.68,-10.568,-10.568,-10.5684
27.69,-10.5673,-10.5673,-10.5676
27.7,-10.5665,-10.5665,-10.5669
27.71,-10.5657,-10.5657,-10.5661
27.72,-10.5649,-10.5649,-10.5653
27.73,-10.5641,-10.5641,-10.5645
27.74,-10.5632,-10.5632,-10.5637
27.75,-10.5623,-10.5623,-10.5628
27.76,-10.5614,-10.5614,-10.5619
27.77,-10.5605,-10.5605,-10.561
27.78,-10.5595,-10.5595,-10.56
27.79,-10.5585,-10.5585,-10.559
27.8,-10.5575,-10.5575,-10.558
27.81,-10.5565,-10.5565,-10.557
27.82,-10.5554,-10.5554,-10.5559
27.83,-10.5543,-10.5543,-10.5549
27.84,-10.5532,-10.5532,-10.5538
27.85,-10.552,-10.552,-10.5526
27.86,-10.5509,-10.5509,-10.5515
27.87,-10.5497,-10.5497,-10.5503
27.88,-10.5484,-10.5484,-10.5491
27.89,-10.5472,-10.5472,-10.5478
27.9,-10.5459,-10.5459,-10.5466
27.91,-10.5446,-10.5446,-10.5453
27.92,-10.5433,-10.5433,-10.5439
27.93,-10.5419,-10.5419,-10.5426
27.94,-10.5405,-10.5405,-10.5412
27.95,-10.5391,-10.5391,-10.5398
27.96,-10.5377,-10.5377,-10.5384
27.97,-10.5362,-10.5362,-10.5369
27.98,-10.5347,-10.5347,-10.5355
27.99,-10.5332,-10.5332,-10.534
28.0,-10.5317,-10.5317,-10.5324
28.01,-10.5301,-10.5301,-10.5309
28.02,-10.5285,-10.5285,-10.5293
28.03,-10.5269,-10.5269,-10.5277
28.04,-10.5252,-10.5252,-10.526
28.05,-10.5235,-10.5235,-10.5244
28.06,-10.5218,-10.5218,-10.5227
28.07,-10.5201,-10.5201,-10.521
28.08,-10.5183,-10.5183,-10.5192
28.09,-10.5165,-10.5165,-10.5174
28.1,-10.5147,-10.5147,-10.5156
28.11,-10.5129,-10.5129,-10.5138
28.12,-10.511,-10.511,-10.512
28.13,-10.5091,-10.5091,-10.5101
28.14,-10.5072,-10.5072,-10.5082
28.15,-10.5053,-10.5053,-10.5062
28.16,-10.5033,-10.5033,-10.5043
28.17,-10.5013,-10.5013,-10.5023
28.18,-10.4992,-10.4992,-10.5003
28.19,-10.4972,-10.4972,-10.4982
28.2,-10.4951,-10.4951,-10.4961
28.21,-10.493,-10.493,-10.494
28.22,-10.4908,-10.4908,-10.4919
28.23,-10.4887,-10.4887,-10.4898
28.24,-10.4865,-10.4865,-10.4876
28.25,-10.4843,-10.4843,-10.4854
28.26,-10.482,-10.482,-10.4831
28.27,-10.4797,-10.4797,-10.4809
28.28,-10.4774,-10.4774,-10.4786
28.29,-10.4751,-10.4751,-10.4763
28.3,-10.4727,-10.4727,-10.4739
28.31,-10.4704,-10.4704,-10.4716
28.32,-10.4679,-10.4679,-10.4692
28.33,-10.4655,-10.4655,-10.4667
28.34,-10.463,-10.463,-10.4643
28.35,-10.4605,-10.4605,-10.4618
28.36,-10.458,-10.458,-10.4593
28.37,-10.4555,-10.4555,-10.4567
28.38,-10.4529,-10.4529,-10.4542
28.39,-10.4503,-10.4503,-10.4516
28.4,-10.4476,-10.4476,-10.449
28.41,-10.445,-10.445,-10.4463
28.42,-10.4423,-10.4423,-10.4436
28.43,-10.4396,-10.4396,-10.4409
28.44,-10.4368,-10.4368,-10.4382
28.45,-10.434,-10.434,-10.4354
28.46,-10.4312,-10.4312,-10.4326
28.47,-10.4284,-10.4284,-10.4298
28.48,-10.4256,-10.4256,-10.427
28.49,-10.4227,-10.4227,-10.4241
28.5,-10.4198,-10.4198,-10.4212
28.51,-10.4168,-10.4168,-10.4183
28.52,-10.4138,-10.4138,-10.4153
28.53,-10.4108,-10.4108,-10.4123
28.54,-10.4078,-10.4078,-10.4093
28.55,-10.4048,-10.4048,-10.4063
28.56,-10.4017,-10.4017,-10.4032
28.57,-10.3986,-10.3986,-10.4001
28.58,-10.3954,-10.3954,-10.397
28.59,-10.3923,-10.3923,-10.3939
28.6,-10.3891,-10.3891,-10.3907
28.61,-10.3859,-10.3859,-10.3875
28.62,-10.3826,-10.3826,-10.3842
28.63,-10.3793,-10.3793,-10.381
28.64,-10.376,-10.376,-10.3777
28.65,-10.3727,-10.3727,-10.3744
28.66,-10.3693,-10.3693,-10.371
28.67,-10.3659,-10.3659,-10.3676
28.68,-10.3625,-10.3625,-10.3642
28.69,-10.3591,-10.3591,-10.3608
28.7,-10.3556,-10.3556,-10.3573
28.71,-10.3521,-10.3521,-10.3538
28.72,-10.3485,-10.3485,-10.3503
28.73,-10.345,-10.345,-10.3468
28.74,-10.3414,-10.3414,-10.3432
28.75,-10.3378,-10.3378,-10.3396
28.76,-10.3341,-10.3341,-10.336
28.77,-10.3305,-10.3305,-10.3323
28.78,-10.3267,-10.3267,-10.3286
28.79,-10.323,-10.323,-10.3249
28.8,-10.3193,-10.3193,-10.3211
28.81,-10.3155,-10.3155,-10.3174
28.82,-10.3116,-10.3116,-10.3136
28.83,-10.3078,-10.3078,-10.3097
28.84,-10.3039,-10.3039,-10.3059
28.85,-10.3,-10.3,-10.302
28.86,-10.2961,-10.2961,-10.2981
28.87,-10.2921,-10.2921,-10.2941
28.88,-10.2881,-10.2881,-10.2901
28.89,-10.2841,-10.2841,-10.2861
28.9,-10.2801,-10.2801,-10.2821
28.91,-10.276,-10.276,-10.278
28.92,-10.2719,-10.2719,-10.2739
28.93,-10.2678,-10.2678,-10.2698
28.94,-10.2636,-10.2636,-10.2657
28.95,-10.2594,-10.2594,-10.2615
28.96,-10.2552,-10.2552,-10.2573
28.97,-10.2509,-10.2509,-10.2531
28.98,-10.2467,-10.2467,-10.2488
28.99,-10.2424,-10.2424,-10.2445
29.0,-10.238,-10.238,-10.2402
29.01,-10.2337,-10.2337,-10.2358
29.02,-10.2293,-10.2293,-10.2315
29.03,-10.2249,-10.2249,-10.2271
29.04,-10.2204,-10.2204,-10.2226
29.05,-10.2159,-10.2159,-10.2182
29.06,-10.2114,-10.2114,-10.2137
29.07,-10.2069,-10.2069,-10.2091
29.08,-10.2023,-10.2023,-10.2046
29.09,-10.1977,-10.1977,-10.2
29.1,-10.1931,-10.1931,-10.1954
29.11,-10.1884,-10.1884,-10.1908
29.12,-10.1838,-10.1838,-10.1861
29.13,-10.1791,-10.1791,-10.1814
29.14,-10.1743,-10.1743,-10.1767
29.15,-10.1695,-10.1695,-10.1719
29.16,-10.1647,-10.1647,-10.1671
29.17,-10.1599,-10.1599,-10.1623
29.18,-10.1551,-10.1551,-10.1575
29.19,-10.1502,-10.1502,-10.1526
29.2,-10.1453,-10.1453,-10.1477
29.21,-10.1403,-10.1403,-10.1428
29.22,-10.1354,-10.1354,-10.1378
29.23,-10.1304,-10.1304,-10.1329
29.24,-10.1253,-10.1253,-10.1278
29.25,-10.1203,-10.1203,-10.1228
29.26,-10.1152,-10.1152,-10.1177
29.27,-10.1101,-10.1101,-10.1126
29.28,-10.1049,-10.1049,-10.1075
29.29,-10.0997,-10.0997,-10.1023
29.3,-10.0945,-10.0945,-10.0971
29.31,-10.0893,-10.0893,-10.0919
29.32,-10.084,-10.084,-10.0867
29.33,-10.0788,-10.0788,-10.0814
29.34,-10.0734,-10.0734,-10.0761
29.35,-10.0681,-10.0681,-10.0708
29.36,-10.0627,-10.0627,-10.0654
29.37,-10.0573,-10.0573,-10.06
29.38,-10.0519,-10.0519,-10.0546
29.39,-10.0464,-10.0464,-10.0491
29.4,-10.0409,-10.0409,-10.0436
29.41,-10.0354,-10.0354,-10.0381
29.42,-10.0298,-10.0298,-10.0326
29.43,-10.0242,-10.0242,-10.027
29.44,-10.0186,-10.0186,-10.0214
29.45,-10.013,-10.013,-10.0158
29.46,-10.0073,-10.0073,-10.0102
29.47,-10.0016,-10.0016,-10.0045
29.48,-9.99589,-9.99589,-9.99875
29.49,-9.99013,-9.99013,-9.99301
29.5,-9.98434,-9.98434,-9.98723
29.51,-9.97852,-9.97852,-9.98143
29.52,-9.97268,-9.97268,-9.9756
29.53,-9.9668,-9.9668,-9.96974
29.54,-9.9609,-9.9609,-9.96385
29.55,-9.95496,-9.95496,-9.95793
29.56,-9.949,-9.949,-9.95198
29.57,-9.94301,-9.94301,-9.946
29.58,-9.93698,-9.93698,-9.93999
29.59,-9.93093,-9.93093,-9.93396
29.6,-9.92485,-9.92485,-9.92789
29.61,-9.91874,-9.91874,-9.9218
29.62,-9.9126,-9.9126,-9.91567
29.63,-9.90643,-9.90643,-9.90952
29.64,-9.90024,-9.90024,-9.90333
29.65,-9.89401,-9.89401,-9.89712
29.66,-9.88775,-9.88775,-9.89088
29.67,-9.88147,-9.88147,-9.88461
29.68,-9.87515,-9.87515,-9.87831
29.69,-9.86881,-9.86881,-9.87198
29.7,-9.86243,-9.86243,-9.86562
29.71,-9.85603,-9.85603,-9.85923
29.72,-9.8496,-9.8496,-9.85281
29.73,-9.84314,-9.84314,-9.84637
29.74,-9.83664,-9.83664,-9.83989
29.75,-9.83012,-9.83012,-9.83338
29.76,-9.82357,-9.82357,-9.82685
29.77,-9.817,-9.817,-9.82028
29.78,-9.81039,-9.81039,-9.81369
29.79,-9.80375,-9.80375,-9.80707
29.8,-9.79708,-9.79708,-9.80042
29.81,-9.79039,-9.79039,-9.79373
29.82,-9.78366,-9.78366,-9.78702
29.83,-9.77691,-9.77691,-9.78028
29.84,-9.77012,-9.77012,-9.77351
29.85,-9.76331,-9.76331,-9.76671
29.86,-9.75646,-9.75646,-9.75989
29.87,-9.74959,-9.74959,-9.75303
29.88,-9.74269,-9.74269,-9.74614
29.89,-9.73576,-9.73576,-9.73922
29.9,-9.7288,-9.7288,-9.73228
29.91,-9.72181,-9.72181,-9.7253
29.92,-9.71479,-9.71479,-9.7183
29.93,-9.70774,-9.70774,-9.71127
29.94,-9.70066,-9.70066,-9.7042
29.95,-9.69356,-9.69356,-9.69711
29.96,-9.68642,-9.68642,-9.68999
29.97,-9.67926,-9.67926,-9.68284
29.98,-9.67206,-9.67206,-9.67566
29.99,-9.66484,-9.66484,-9.66845
30.0,-9.65758,-9.65758,-9.66121
30.01,-9.6503,-9.6503,-9.65394
30.02,-9.64299,-9.64299,-9.64665
30.03,-9.63565,-9.63565,-9.63932
30.04,-9.62828,-9.62828,-9.63196
30.05,-9.62088,-9.62088,-9.62458
