dt,WRv_x,WRv_y,U_vN
47.0,-0.139891,-0.139891,-0.139367
47.01,-0.140936,-0.140936,-0.140414
47.02,-0.141977,-0.141977,-0.141457
47.03,-0.143014,-0.143014,-0.142495
47.04,-0.144046,-0.144046,-0.14353
47.05,-0.145074,-0.145074,-0.14456
47.06,-0.146098,-0.146098,-0.145586
47.07,-0.147117,-0.147117,-0.146608
47.08,-0.148133,-0.148133,-0.147625
47.09,-0.149144,-0.149144,-0.148638
47.1,-0.150151,-0.150151,-0.149647
47.11,-0.151154,-0.151154,-0.150652
47.12,-0.152152,-0.152152,-0.151653
47.13,-0.153147,-0.153147,-0.152649
47.14,-0.154137,-0.154137,-0.153642
47.15,-0.155123,-0.155123,-0.15463
47.16,-0.156104,-0.156104,-0.155613
47.17,-0.157082,-0.157082,-0.156593
47.18,-0.158055,-0.158055,-0.157569
47.19,-0.159024,-0.159024,-0.15854
47.2,-0.159989,-0.159989,-0.159507
47.21,-0.16095,-0.16095,-0.16047
47.22,-0.161907,-0.161907,-0.161429
47.23,-0.162859,-0.162859,-0.162383
47.24,-0.163808,-0.163808,-0.163333
47.25,-0.164752,-0.164752,-0.16428
47.26,-0.165692,-0.165692,-0.165222
47.27,-0.166627,-0.166627,-0.16616
47.28,-0.167559,-0.167559,-0.167093
47.29,-0.168487,-0.168487,-0.168023
47.3,-0.16941,-0.16941,-0.168948
47.31,-0.170329,-0.170329,-0.16987
47.32,-0.171244,-0.171244,-0.170787
47.33,-0.172155,-0.172155,-0.1717
47.34,-0.173062,-0.173062,-0.172609
47.35,-0.173965,-0.173965,-0.173513
47.36,-0.174863,-0.174863,-0.174414
47.37,-0.175758,-0.175758,-0.17531
47.38,-0.176648,-0.176648,-0.176203
47.39,-0.177534,-0.177534,-0.177091
47.4,-0.178416,-0.178416,-0.177975
47.41,-0.179294,-0.179294,-0.178855
47.42,-0.180168,-0.180168,-0.179731
47.43,-0.181038,-0.181038,-0.180603
47.44,-0.181904,-0.181904,-0.181471
47.45,-0.182766,-0.182766,-0.182335
47.46,-0.183623,-0.183623,-0.183194
47.47,-0.184477,-0.184477,-0.18405
47.48,-0.185326,-0.185326,-0.184901
47.49,-0.186172,-0.186172,-0.185749
47.5,-0.187013,-0.187013,-0.186592
47.51,-0.18785,-0.18785,-0.187431
47.52,-0.188683,-0.188683,-0.188267
47.53,-0.189513,-0.189513,-0.189098
47.54,-0.190338,-0.190338,-0.189925
47.55,-0.191159,-0.191159,-0.190748
47.56,-0.191976,-0.191976,-0.191567
47.57,-0.192789,-0.192789,-0.192382
47.58,-0.193598,-0.193598,-0.193193
47.59,-0.194403,-0.194403,-0.194
47.6,-0.195204,-0.195204,-0.194803
47.61,-0.196001,-0.196001,-0.195602
47.62,-0.196794,-0.196794,-0.196397
47.63,-0.197583,-0.197583,-0.197188
47.64,-0.198368,-0.198368,-0.197975
47.65,-0.199149,-0.199149,-0.198758
47.66,-0.199926,-0.199926,-0.199538
47.67,-0.200699,-0.200699,-0.200313
47.68,-0.201468,-0.201468,-0.201084
47.69,-0.202233,-0.202233,-0.201851
47.7,-0.202995,-0.202995,-0.202614
47.71,-0.203752,-0.203752,-0.203373
47.72,-0.204505,-0.204505,-0.204129
47.73,-0.205255,-0.205255,-0.20488
47.74,-0.206,-0.206,-0.205627
47.75,-0.206742,-0.206742,-0.206371
47.76,-0.207479,-0.207479,-0.20711
47.77,-0.208213,-0.208213,-0.207846
47.78,-0.208943,-0.208943,-0.208578
47.79,-0.209668,-0.209668,-0.209306
47.8,-0.21039,-0.21039,-0.210029
47.81,-0.211108,-0.211108,-0.210749
47.82,-0.211823,-0.211823,-0.211466
47.83,-0.212533,-0.212533,-0.212178
47.84,-0.213239,-0.213239,-0.212886
47.85,-0.213942,-0.213942,-0.213591
47.86,-0.214641,-0.214641,-0.214291
47.87,-0.215336,-0.215336,-0.214988
47.88,-0.216027,-0.216027,-0.215681
47.89,-0.216714,-0.216714,-0.21637
47.9,-0.217397,-0.217397,-0.217055
47.91,-0.218077,-0.218077,-0.217737
47.92,-0.218752,-0.218752,-0.218414
47.93,-0.219424,-0.219424,-0.219088
47.94,-0.220092,-0.220092,-0.219758
47.95,-0.220756,-0.220756,-0.220424
47.96,-0.221417,-0.221417,-0.221087
47.97,-0.222074,-0.222074,-0.221745
47.98,-0.222726,-0.222726,-0.2224
47.99,-0.223376,-0.223376,-0.223051
48.0,-0.224021,-0.224021,-0.223698
48.01,-0.224662,-0.224662,-0.224342
48.02,-0.2253,-0.2253,-0.224981
48.03,-0.225934,-0.225934,-0.225617
48.04,-0.226565,-0.226565,-0.22625
48.05,-0.227191,-0.227191,-0.226878
48.06,-0.227814,-0.227814,-0.227503
48.07,-0.228433,-0.228433,-0.228124
48.08,-0.229049,-0.229049,-0.228741
48.09,-0.22966,-0.22966,-0.229355
48.1,-0.230268,-0.230268,-0.229964
48.11,-0.230873,-0.230873,-0.230571
48.12,-0.231473,-0.231473,-0.231173
48.13,-0.23207,-0.23207,-0.231772
48.14,-0.232664,-0.232664,-0.232367
48.15,-0.233253,-0.233253,-0.232959
48.16,-0.233839,-0.233839,-0.233546
48.17,-0.234422,-0.234422,-0.234131
48.18,-0.235,-0.235,-0.234711
48.19,-0.235575,-0.235575,-0.235288
48.2,-0.236147,-0.236147,-0.235861
48.21,-0.236715,-0.236715,-0.236431
48.22,-0.237279,-0.237279,-0.236997
48.23,-0.237839,-0.237839,-0.237559
48.24,-0.238396,-0.238396,-0.238118
48.25,-0.23895,-0.23895,-0.238673
48.26,-0.2395,-0.2395,-0.239225
48.27,-0.240046,-0.240046,-0.239773
48.28,-0.240589,-0.240589,-0.240317
48.29,-0.241128,-0.241128,-0.240858
48.3,-0.241663,-0.241663,-0.241396
48.31,-0.242195,-0.242195,-0.241929
48.32,-0.242724,-0.242724,-0.24246
48.33,-0.243249,-0.243249,-0.242986
48.34,-0.24377,-0.24377,-0.24351
48.35,-0.244288,-0.244288,-0.244029
48.36,-0.244803,-0.244803,-0.244546
48.37,-0.245314,-0.245314,-0.245058
48.38,-0.245821,-0.245821,-0.245568
48.39,-0.246325,-0.246325,-0.246073
48.4,-0.246826,-0.246826,-0.246576
48.41,-0.247323,-0.247323,-0.247074
48.42,-0.247817,-0.247817,-0.24757
48.43,-0.248307,-0.248307,-0.248062
48.44,-0.248794,-0.248794,-0.24855
48.45,-0.249277,-0.249277,-0.249035
48.46,-0.249757,-0.249757,-0.249517
48.47,-0.250233,-0.250233,-0.249995
48.48,-0.250706,-0.250706,-0.25047
48.49,-0.251176,-0.251176,-0.250941
48.5,-0.251642,-0.251642,-0.251409
48.51,-0.252105,-0.252105,-0.251874
48.52,-0.252565,-0.252565,-0.252335
48.53,-0.253021,-0.253021,-0.252793
48.54,-0.253474,-0.253474,-0.253248
48.55,-0.253924,-0.253924,-0.253699
48.56,-0.25437,-0.25437,-0.254147
48.57,-0.254813,-0.254813,-0.254591
48.58,-0.255252,-0.255252,-0.255032
48.59,-0.255688,-0.255688,-0.25547
48.6,-0.256121,-0.256121,-0.255905
48.61,-0.256551,-0.256551,-0.256336
48.62,-0.256977,-0.256977,-0.256764
48.63,-0.257401,-0.257401,-0.257189
48.64,-0.25782,-0.25782,-0.257611
48.65,-0.258237,-0.258237,-0.258029
48.66,-0.25865,-0.25865,-0.258444
48.67,-0.259061,-0.259061,-0.258856
48.68,-0.259468,-0.259468,-0.259264
48.69,-0.259871,-0.259871,-0.259669
48.7,-0.260272,-0.260272,-0.260071
48.71,-0.260669,-0.260669,-0.26047
48.72,-0.261063,-0.261063,-0.260866
48.73,-0.261454,-0.261454,-0.261259
48.74,-0.261842,-0.261842,-0.261648
48.75,-0.262226,-0.262226,-0.262034
48.76,-0.262608,-0.262608,-0.262417
48.77,-0.262986,-0.262986,-0.262797
48.78,-0.263361,-0.263361,-0.263174
48.79,-0.263733,-0.263733,-0.263547
48.8,-0.264102,-0.264102,-0.263918
48.81,-0.264468,-0.264468,-0.264285
48.82,-0.264831,-0.264831,-0.26465
48.83,-0.265191,-0.265191,-0.265011
48.84,-0.265547,-0.265547,-0.265369
48.85,-0.265901,-0.265901,-0.265724
48.86,-0.266251,-0.266251,-0.266076
48.87,-0.266599,-0.266599,-0.266425
48.88,-0.266943,-0.266943,-0.266771
48.89,-0.267285,-0.267285,-0.267114
48.9,-0.267623,-0.267623,-0.267454
48.91,-0.267958,-0.267958,-0.267791
48.92,-0.268291,-0.268291,-0.268125
48.93,-0.26862,-0.26862,-0.268455
48.94,-0.268947,-0.268947,-0.268783
48.95,-0.26927,-0.26927,-0.269108
48.96,-0.26959,-0.26959,-0.26943
48.97,-0.269908,-0.269908,-0.269749
48.98,-0.270223,-0.270223,-0.270065
48.99,-0.270534,-0.270534,-0.270378
49.0,-0.270843,-0.270843,-0.270689
49.01,-0.271149,-0.271149,-0.270996
49.02,-0.271452,-0.271452,-0.2713
49.03,-0.271752,-0.271752,-0.271602
49.04,-0.272049,-0.272049,-0.271901
49.05,-0.272344,-0.272344,-0.272196
49.06,-0.272635,-0.272635,-0.272489
49.07,-0.272924,-0.272924,-0.272779
49.08,-0.27321,-0.27321,-0.273067
49.09,-0.273493,-0.273493,-0.273351
49.1,-0.273773,-0.273773,-0.273633
49.11,-0.27405,-0.27405,-0.273912
49.12,-0.274325,-0.274325,-0.274188
49.13,-0.274597,-0.274597,-0.274461
49.14,-0.274866,-0.274866,-0.274731
49.15,-0.275132,-0.275132,-0.274999
49.16,-0.275396,-0.275396,-0.275264
49.17,-0.275656,-0.275656,-0.275526
49.18,-0.275914,-0.275914,-0.275785
49.19,-0.27617,-0.27617,-0.276042
49.2,-0.276423,-0.276423,-0.276296
49.21,-0.276672,-0.276672,-0.276547
49.22,-0.27692,-0.27692,-0.276796
49.23,-0.277164,-0.277164,-0.277042
49.24,-0.277406,-0.277406,-0.277285
49.25,-0.277646,-0.277646,-0.277526
49.26,-0.277882,-0.277882,-0.277764
49.27,-0.278116,-0.278116,-0.277999
49.28,-0.278348,-0.278348,-0.278232
49.29,-0.278576,-0.278576,-0.278462
49.3,-0.278803,-0.278803,-0.27869
49.31,-0.279026,-0.279026,-0.278914
49.32,-0.279247,-0.279247,-0.279137
49.33,-0.279466,-0.279466,-0.279357
49.34,-0.279682,-0.279682,-0.279574
49.35,-0.279895,-0.279895,-0.279788
49.36,-0.280106,-0.280106,-0.28
49.37,-0.280314,-0.280314,-0.28021
49.38,-0.28052,-0.28052,-0.280417
49.39,-0.280723,-0.280723,-0.280622
49.4,-0.280924,-0.280924,-0.280824
49.41,-0.281122,-0.281122,-0.281023
49.42,-0.281318,-0.281318,-0.28122
49.43,-0.281512,-0.281512,-0.281415
49.44,-0.281703,-0.281703,-0.281607
49.45,-0.281891,-0.281891,-0.281797
49.46,-0.282077,-0.282077,-0.281984
49.47,-0.282261,-0.282261,-0.282169
49.48,-0.282443,-0.282443,-0.282352
49.49,-0.282621,-0.282621,-0.282532
49.5,-0.282798,-0.282798,-0.28271
49.51,-0.282972,-0.282972,-0.282885
49.52,-0.283144,-0.283144,-0.283058
49.53,-0.283314,-0.283314,-0.283229
49.54,-0.283481,-0.283481,-0.283397
49.55,-0.283646,-0.283646,-0.283563
49.56,-0.283808,-0.283808,-0.283727
49.57,-0.283968,-0.283968,-0.283888
49.58,-0.284126,-0.284126,-0.284047
49.59,-0.284282,-0.284282,-0.284204
49.6,-0.284436,-0.284436,-0.284359
49.61,-0.284587,-0.284587,-0.284511
49.62,-0.284736,-0.284736,-0.284661
49.63,-0.284883,-0.284883,-0.284809
49.64,-0.285027,-0.285027,-0.284955
49.65,-0.285169,-0.285169,-0.285098
49.66,-0.28531,-0.28531,-0.28524
49.67,-0.285448,-0.285448,-0.285379
49.68,-0.285583,-0.285583,-0.285515
49.69,-0.285717,-0.285717,-0.28565
49.7,-0.285849,-0.285849,-0.285783
49.71,-0.285978,-0.285978,-0.285913
49.72,-0.286105,-0.286105,-0.286042
49.73,-0.28623,-0.28623,-0.286168
49.74,-0.286353,-0.286353,-0.286292
49.75,-0.286474,-0.286474,-0.286414
49.76,-0.286593,-0.286593,-0.286534
49.77,-0.28671,-0.28671,-0.286652
49.78,-0.286825,-0.286825,-0.286768
49.79,-0.286938,-0.286938,-0.286881
49.8,-0.287048,-0.287048,-0.286993
49.81,-0.287157,-0.287157,-0.287103
49.82,-0.287264,-0.287264,-0.28721
49.83,-0.287369,-0.287369,-0.287316
49.84,-0.287471,-0.287471,-0.28742
49.85,-0.287572,-0.287572,-0.287522
49.86,-0.287671,-0.287671,-0.287622
49.87,-0.287768,-0.287768,-0.287719
49.88,-0.287863,-0.287863,-0.287815
49.89,-0.287956,-0.287956,-0.287909
49.9,-0.288047,-0.288047,-0.288002
49.91,-0.288136,-0.288136,-0.288092
49.92,-0.288224,-0.288224,-0.28818
49.93,-0.288309,-0.288309,-0.288267
49.94,-0.288393,-0.288393,-0.288351
49.95,-0.288475,-0.288475,-0.288434
49.96,-0.288555,-0.288555,-0.288515
49.97,-0.288633,-0.288633,-0.288594
49.98,-0.28871,-0.28871,-0.288671
49.99,-0.288784,-0.288784,-0.288747
50.0,-0.288857,-0.288857,-0.288821
50.01,-0.288928,-0.288928,-0.288893
50.02,-0.288997,-0.288997,-0.288963
50.03,-0.289065,-0.289065,-0.289031
50.04,-0.289131,-0.289131,-0.289098
50.05,-0.289195,-0.289195,-0.289163
50.06,-0.289257,-0.289257,-0.289226
50.07,-0.289318,-0.289318,-0.289288
50.08,-0.289377,-0.289377,-0.289348
50.09,-0.289434,-0.289434,-0.289406
50.1,-0.28949,-0.28949,-0.289462
50.11,-0.289544,-0.289544,-0.289517
50.12,-0.289597,-0.289597,-0.28957
50.13,-0.289647,-0.289647,-0.289622
50.14,-0.289697,-0.289697,-0.289672
50.15,-0.289744,-0.289744,-0.289721
50.16,-0.28979,-0.28979,-0.289767
50.17,-0.289835,-0.289835,-0.289813
50.18,-0.289878,-0.289878,-0.289856
50.19,-0.289919,-0.289919,-0.289898
50.2,-0.289959,-0.289959,-0.289939
50.21,-0.289997,-0.289997,-0.289978
50.22,-0.290034,-0.290034,-0.290016
50.23,-0.29007,-0.29007,-0.290052
50.24,-0.290103,-0.290103,-0.290086
50.25,-0.290136,-0.290136,-0.29012
50.26,-0.290167,-0.290167,-0.290151
50.27,-0.290196,-0.290196,-0.290181
50.28,-0.290224,-0.290224,-0.29021
50.29,-0.290251,-0.290251,-0.290238
50.3,-0.290276,-0.290276,-0.290264
50.31,-0.2903,-0.2903,-0.290288
50.32,-0.290323,-0.290323,-0.290311
50.33,-0.290344,-0.290344,-0.290333
50.34,-0.290363,-0.290363,-0.290354
50.35,-0.290382,-0.290382,-0.290373
50.36,-0.290399,-0.290399,-0.29039
50.37,-0.290415,-0.290415,-0.290407
50.38,-0.290429,-0.290429,-0.290422
50.39,-0.290442,-0.290442,-0.290436
50.4,-0.290454,-0.290454,-0.290448
50.41,-0.290465,-0.290465,-0.29046
50.42,-0.290474,-0.290474,-0.29047
50.43,-0.290483,-0.290483,-0.290478
50.44,-0.290489,-0.290489,-0.290486
50.45,-0.290495,-0.290495,-0.290492
50.46,-0.2905,-0.2905,-0.290498
50.47,-0.290503,-0.290503,-0.290501
50.48,-0.290505,-0.290505,-0.290504
50.49,-0.290506,-0.290506,-0.290506
50.5,-0.290506,-0.290506,-0.290506
50.51,-0.290505,-0.290505,-0.290506
50.52,-0.290503,-0.290503,-0.290504
50.53,-0.290499,-0.290499,-0.290501
50.54,-0.290495,-0.290495,-0.290497
50.55,-0.290489,-0.290489,-0.290492
50.56,-0.290482,-0.290482,-0.290486
50.57,-0.290474,-0.290474,-0.290478
50.58,-0.290466,-0.290466,-0.29047
50.59,-0.290456,-0.290456,-0.290461
50.6,-0.290445,-0.290445,-0.29045
50.61,-0.290433,-0.290433,-0.290439
50.62,-0.29042,-0.29042,-0.290426
50.63,-0.290406,-0.290406,-0.290413
50.64,-0.290391,-0.290391,-0.290399
50.65,-0.290376,-0.290376,-0.290384
50.66,-0.290359,-0.290359,-0.290367
50.67,-0.290341,-0.290341,-0.29035
50.68,-0.290323,-0.290323,-0.290332
50.69,-0.290303,-0.290303,-0.290313
50.7,-0.290283,-0.290283,-0.290293
50.71,-0.290262,-0.290262,-0.290272
50.72,-0.29024,-0.29024,-0.290251
50.73,-0.290217,-0.290217,-0.290228
50.74,-0.290193,-0.290193,-0.290205
50.75,-0.290169,-0.290169,-0.290181
50.76,-0.290143,-0.290143,-0.290156
50.77,-0.290117,-0.290117,-0.29013
50.78,-0.29009,-0.29009,-0.290104
50.79,-0.290062,-0.290062,-0.290076
50.8,-0.290034,-0.290034,-0.290048
50.81,-0.290005,-0.290005,-0.290019
50.82,-0.289975,-0.289975,-0.28999
50.83,-0.289944,-0.289944,-0.289959
50.84,-0.289913,-0.289913,-0.289928
50.85,-0.289881,-0.289881,-0.289897
50.86,-0.289848,-0.289848,-0.289864
50.87,-0.289815,-0.289815,-0.289831
50.88,-0.289781,-0.289781,-0.289798
50.89,-0.289746,-0.289746,-0.289763
50.9,-0.289711,-0.289711,-0.289728
50.91,-0.289675,-0.289675,-0.289693
50.92,-0.289638,-0.289638,-0.289656
50.93,-0.289601,-0.289601,-0.28962
50.94,-0.289563,-0.289563,-0.289582
50.95,-0.289525,-0.289525,-0.289544
50.96,-0.289487,-0.289487,-0.289506
50.97,-0.289447,-0.289447,-0.289467
50.98,-0.289407,-0.289407,-0.289427
50.99,-0.289367,-0.289367,-0.289387
51.0,-0.289326,-0.289326,-0.289347
51.01,-0.289285,-0.289285,-0.289306
51.02,-0.289243,-0.289243,-0.289264
51.03,-0.289201,-0.289201,-0.289222
51.04,-0.289158,-0.289158,-0.28918
51.05,-0.289115,-0.289115,-0.289137
51.06,-0.289072,-0.289072,-0.289094
51.07,-0.289028,-0.289028,-0.28905
51.08,-0.288984,-0.288984,-0.289006
51.09,-0.288939,-0.288939,-0.288961
51.1,-0.288894,-0.288894,-0.288916
51.11,-0.288849,-0.288849,-0.288871
51.12,-0.288803,-0.288803,-0.288826
51.13,-0.288757,-0.288757,-0.28878
51.14,-0.288711,-0.288711,-0.288734
51.15,-0.288664,-0.288664,-0.288687
51.16,-0.288617,-0.288617,-0.28864
51.17,-0.28857,-0.28857,-0.288593
51.18,-0.288522,-0.288522,-0.288546
51.19,-0.288475,-0.288475,-0.288499
51.2,-0.288427,-0.288427,-0.288451
51.21,-0.288379,-0.288379,-0.288403
51.22,-0.28833,-0.28833,-0.288355
51.23,-0.288282,-0.288282,-0.288306
51.24,-0.288233,-0.288233,-0.288258
51.25,-0.288184,-0.288184,-0.288209
51.26,-0.288135,-0.288135,-0.28816
51.27,-0.288086,-0.288086,-0.288111
51.28,-0.288037,-0.288037,-0.288062
51.29,-0.287988,-0.287988,-0.288012
51.3,-0.287938,-0.287938,-0.287963
51.31,-0.287889,-0.287889,-0.287913
51.32,-0.287839,-0.287839,-0.287864
51.33,-0.287789,-0.287789,-0.287814
51.34,-0.287739,-0.287739,-0.287764
51.35,-0.28769,-0.28769,-0.287715
51.36,-0.28764,-0.28764,-0.287665
51.37,-0.28759,-0.28759,-0.287615
51.38,-0.28754,-0.28754,-0.287565
51.39,-0.287491,-0.287491,-0.287515
51.4,-0.287441,-0.287441,-0.287466
51.41,-0.287391,-0.287391,-0.287416
51.42,-0.287342,-0.287342,-0.287366
51.43,-0.287292,-0.287292,-0.287317
51.44,-0.287243,-0.287243,-0.287267
51.45,-0.287193,-0.287193,-0.287218
51.46,-0.287144,-0.287144,-0.287169
51.47,-0.287095,-0.287095,-0.287119
51.48,-0.287046,-0.287046,-0.28707
51.49,-0.286997,-0.286997,-0.287021
51.5,-0.286948,-0.286948,-0.286973
51.51,-0.2869,-0.2869,-0.286924
51.52,-0.286851,-0.286851,-0.286876
51.53,-0.286803,-0.286803,-0.286827
51.54,-0.286755,-0.286755,-0.286779
51.55,-0.286708,-0.286708,-0.286732
51.56,-0.28666,-0.28666,-0.286684
51.57,-0.286613,-0.286613,-0.286637
51.58,-0.286566,-0.286566,-0.28659
51.59,-0.28652,-0.28652,-0.286543
51.6,-0.286473,-0.286473,-0.286496
51.61,-0.286427,-0.286427,-0.28645
51.62,-0.286382,-0.286382,-0.286404
51.63,-0.286336,-0.286336,-0.286359
51.64,-0.286291,-0.286291,-0.286314
51.65,-0.286247,-0.286247,-0.286269
51.66,-0.286202,-0.286202,-0.286224
51.67,-0.286158,-0.286158,-0.28618
51.68,-0.286115,-0.286115,-0.286137
51.69,-0.286072,-0.286072,-0.286093
51.7,-0.286029,-0.286029,-0.28605
51.71,-0.285987,-0.285987,-0.286008
51.72,-0.285945,-0.285945,-0.285966
51.73,-0.285904,-0.285904,-0.285924
51.74,-0.285863,-0.285863,-0.285883
51.75,-0.285822,-0.285822,-0.285843
51.76,-0.285783,-0.285783,-0.285803
51.77,-0.285743,-0.285743,-0.285763
51.78,-0.285704,-0.285704,-0.285724
51.79,-0.285666,-0.285666,-0.285685
51.8,-0.285628,-0.285628,-0.285647
51.81,-0.285591,-0.285591,-0.28561
51.82,-0.285555,-0.285555,-0.285573
51.83,-0.285519,-0.285519,-0.285537
51.84,-0.285483,-0.285483,-0.285501
51.85,-0.285448,-0.285448,-0.285466
51.86,-0.285414,-0.285414,-0.285431
51.87,-0.285381,-0.285381,-0.285397
51.88,-0.285348,-0.285348,-0.285364
51.89,-0.285316,-0.285316,-0.285332
51.9,-0.285284,-0.285284,-0.2853
51.91,-0.285253,-0.285253,-0.285269
51.92,-0.285223,-0.285223,-0.285238
51.93,-0.285194,-0.285194,-0.285208
51.94,-0.285165,-0.285165,-0.285179
51.95,-0.285137,-0.285137,-0.285151
51.96,-0.28511,-0.28511,-0.285123
51.97,-0.285083,-0.285083,-0.285097
51.98,-0.285058,-0.285058,-0.28507
51.99,-0.285033,-0.285033,-0.285045
52.0,-0.285009,-0.285009,-0.285021
52.01,-0.284986,-0.284986,-0.284997
52.02,-0.284963,-0.284963,-0.284974
52.03,-0.284942,-0.284942,-0.284952
52.04,-0.284921,-0.284921,-0.284931
52.05,-0.284901,-0.284901,-0.284911
52.06,-0.284882,-0.284882,-0.284891
52.07,-0.284864,-0.284864,-0.284873
52.08,-0.284847,-0.284847,-0.284855
52.09,-0.284831,-0.284831,-0.284839
52.1,-0.284815,-0.284815,-0.284823
52.11,-0.284801,-0.284801,-0.284808
52.12,-0.284787,-0.284787,-0.284794
52.13,-0.284775,-0.284775,-0.284781
52.14,-0.284763,-0.284763,-0.284769
52.15,-0.284753,-0.284753,-0.284758
52.16,-0.284743,-0.284743,-0.284748
52.17,-0.284735,-0.284735,-0.284739
52.18,-0.284728,-0.284728,-0.284731
52.19,-0.284721,-0.284721,-0.284724
52.2,-0.284716,-0.284716,-0.284718
52.21,-0.284711,-0.284711,-0.284714
52.22,-0.284708,-0.284708,-0.28471
52.23,-0.284706,-0.284706,-0.284707
52.24,-0.284705,-0.284705,-0.284706
52.25,-0.284705,-0.284705,-0.284705
52.26,-0.284706,-0.284706,-0.284706
52.27,-0.284709,-0.284709,-0.284708
52.28,-0.284712,-0.284712,-0.28471
52.29,-0.284717,-0.284717,-0.284715
52.3,-0.284723,-0.284723,-0.28472
52.31,-0.28473,-0.28473,-0.284726
52.32,-0.284738,-0.284738,-0.284734
52.33,-0.284747,-0.284747,-0.284743
52.34,-0.284758,-0.284758,-0.284753
52.35,-0.28477,-0.28477,-0.284764
52.36,-0.284783,-0.284783,-0.284777
52.37,-0.284797,-0.284797,-0.28479
52.38,-0.284813,-0.284813,-0.284805
52.39,-0.28483,-0.28483,-0.284822
52.4,-0.284848,-0.284848,-0.284839
52.41,-0.284868,-0.284868,-0.284858
52.42,-0.284889,-0.284889,-0.284878
52.43,-0.284911,-0.284911,-0.2849
52.44,-0.284934,-0.284934,-0.284923
52.45,-0.284959,-0.284959,-0.284947
52.46,-0.284986,-0.284986,-0.284972
52.47,-0.285013,-0.285013,-0.284999
52.48,-0.285042,-0.285042,-0.285028
52.49,-0.285073,-0.285073,-0.285057
52.5,-0.285104,-0.285104,-0.285089
52.51,-0.285138,-0.285138,-0.285121
52.52,-0.285172,-0.285172,-0.285155
52.53,-0.285209,-0.285209,-0.28519
52.54,-0.285246,-0.285246,-0.285227
52.55,-0.285285,-0.285285,-0.285266
52.56,-0.285326,-0.285326,-0.285305
52.57,-0.285368,-0.285368,-0.285347
52.58,-0.285411,-0.285411,-0.285389
52.59,-0.285456,-0.285456,-0.285434
52.6,-0.285503,-0.285503,-0.28548
52.61,-0.285551,-0.285551,-0.285527
52.62,-0.285601,-0.285601,-0.285576
52.63,-0.285652,-0.285652,-0.285626
52.64,-0.285705,-0.285705,-0.285678
52.65,-0.285759,-0.285759,-0.285732
52.66,-0.285815,-0.285815,-0.285787
52.67,-0.285873,-0.285873,-0.285844
52.68,-0.285932,-0.285932,-0.285902
52.69,-0.285993,-0.285993,-0.285962
52.7,-0.286055,-0.286055,-0.286024
52.71,-0.286119,-0.286119,-0.286087
52.72,-0.286185,-0.286185,-0.286152
52.73,-0.286253,-0.286253,-0.286219
52.74,-0.286322,-0.286322,-0.286287
52.75,-0.286393,-0.286393,-0.286357
52.76,-0.286465,-0.286465,-0.286429
52.77,-0.28654,-0.28654,-0.286502
52.78,-0.286616,-0.286616,-0.286578
52.79,-0.286693,-0.286693,-0.286654
52.8,-0.286773,-0.286773,-0.286733
52.81,-0.286854,-0.286854,-0.286814
52.82,-0.286937,-0.286937,-0.286896
52.83,-0.287022,-0.287022,-0.28698
52.84,-0.287109,-0.287109,-0.287065
52.85,-0.287197,-0.287197,-0.287153
52.86,-0.287287,-0.287287,-0.287242
52.87,-0.28738,-0.28738,-0.287333
52.88,-0.287473,-0.287473,-0.287426
52.89,-0.287569,-0.287569,-0.287521
52.9,-0.287667,-0.287667,-0.287618
52.91,-0.287766,-0.287766,-0.287717
52.92,-0.287868,-0.287868,-0.287817
52.93,-0.287971,-0.287971,-0.287919
52.94,-0.288076,-0.288076,-0.288024
52.95,-0.288183,-0.288183,-0.28813
52.96,-0.288293,-0.288293,-0.288238
52.97,-0.288404,-0.288404,-0.288348
52.98,-0.288516,-0.288516,-0.28846
52.99,-0.288631,-0.288631,-0.288574
53.0,-0.288748,-0.288748,-0.28869
53.01,-0.288867,-0.288867,-0.288808
53.02,-0.288988,-0.288988,-0.288927
53.03,-0.289111,-0.289111,-0.289049
53.04,-0.289236,-0.289236,-0.289173
53.05,-0.289362,-0.289362,-0.289299
53.06,-0.289491,-0.289491,-0.289427
53.07,-0.289622,-0.289622,-0.289557
53.08,-0.289755,-0.289755,-0.289689
53.09,-0.28989,-0.28989,-0.289823
53.1,-0.290027,-0.290027,-0.289959
53.11,-0.290167,-0.290167,-0.290097
53.12,-0.290308,-0.290308,-0.290237
53.13,-0.290451,-0.290451,-0.29038
53.14,-0.290597,-0.290597,-0.290524
